part_i,part_j,zone_fid_i,zone_fid_j,distance_m,adjacent,same_paddock,community_i,community_j,same_community,support_level,unit,period_label,weighting,estimand
27_riverine,56_riverine,27,56,17474.649697304998,0,0,riverine,riverine,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
27_riverine,57_aeolian,27,57,19083.47392142847,0,0,riverine,aeolian,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
27_riverine,57_inland,27,57,19581.720362494063,0,0,riverine,inland,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
27_riverine,57_riverine,27,57,19903.92204191804,0,0,riverine,riverine,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
27_riverine,58_aeolian,27,58,20323.921456027103,0,0,riverine,aeolian,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
27_riverine,58_inland,27,58,19900.67765179816,0,0,riverine,inland,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
27_riverine,58_riverine,27,58,19381.79329649697,0,0,riverine,riverine,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
27_riverine,59_aeolian,27,59,16449.023044168396,0,0,riverine,aeolian,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
27_riverine,59_riverine,27,59,16079.942844888961,0,0,riverine,riverine,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
27_riverine,60_aeolian,27,60,21966.19730215941,0,0,riverine,aeolian,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
27_riverine,60_riverine,27,60,20410.514226184107,0,0,riverine,riverine,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
27_riverine,61_aeolian,27,61,13787.10607186537,0,0,riverine,aeolian,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
27_riverine,61_inland,27,61,12806.887647675838,0,0,riverine,inland,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
27_riverine,61_riverine,27,61,13308.793126072142,0,0,riverine,riverine,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
27_riverine,62_aeolian,27,62,13621.560881964799,0,0,riverine,aeolian,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
27_riverine,62_inland,27,62,13543.232867797426,0,0,riverine,inland,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
27_riverine,62_riverine,27,62,13104.624028930126,0,0,riverine,riverine,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
27_riverine,63_aeolian,27,63,11936.130732054977,0,0,riverine,aeolian,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
27_riverine,63_inland,27,63,10458.952225767813,0,0,riverine,inland,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
27_riverine,63_riverine,27,63,11861.651576472346,0,0,riverine,riverine,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
27_riverine,64_inland,27,64,7411.592165271442,0,0,riverine,inland,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
27_riverine,64_riverine,27,64,7853.7803243997,0,0,riverine,riverine,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_inland,28_riverine,28,28,884.4995015715758,1,1,inland,riverine,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_inland,29_inland,28,29,5190.150147907922,0,0,inland,inland,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_inland,30_inland,28,30,5750.1824027024395,0,0,inland,inland,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_inland,31_aeolian,28,31,9678.36451372126,0,0,inland,aeolian,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_inland,31_inland,28,31,8705.17588619623,0,0,inland,inland,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_inland,31_riverine,28,31,9785.860655689841,0,0,inland,riverine,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_inland,32_inland,28,32,6484.339170618777,0,0,inland,inland,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_inland,32_riverine,28,32,7117.638438540845,0,0,inland,riverine,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_inland,33_inland,28,33,10735.26335132471,0,0,inland,inland,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_inland,34_inland,28,34,8097.988143114131,0,0,inland,inland,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_inland,35_inland,28,35,11251.916037086723,0,0,inland,inland,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_inland,36_inland,28,36,7546.90080597068,0,0,inland,inland,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_inland,37_aeolian,28,37,10613.842158751542,0,0,inland,aeolian,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_inland,37_inland,28,37,10535.774832006406,0,0,inland,inland,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_inland,37_riverine,28,37,10718.210245518007,0,0,inland,riverine,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_inland,38_aeolian,28,38,10616.407099620475,0,0,inland,aeolian,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_inland,38_inland,28,38,9917.742322127935,0,0,inland,inland,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_inland,38_riverine,28,38,10713.814651279898,0,0,inland,riverine,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_inland,39_inland,28,39,11816.35972189985,0,0,inland,inland,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_inland,39_riverine,28,39,10643.737887570984,0,0,inland,riverine,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_inland,40_inland,28,40,14533.02450249911,0,0,inland,inland,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_inland,41_inland,28,41,15881.442592233603,0,0,inland,inland,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_inland,42_inland,28,42,20017.17250632794,0,0,inland,inland,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_inland,43_inland,28,43,15623.332730689826,0,0,inland,inland,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_inland,44_inland,28,44,15574.250779671913,0,0,inland,inland,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_inland,45_inland,28,45,19009.66924800343,0,0,inland,inland,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_inland,45_riverine,28,45,20538.5409237682,0,0,inland,riverine,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_inland,46_inland,28,46,18512.157383453807,0,0,inland,inland,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_inland,47_inland,28,47,23482.734188421102,0,0,inland,inland,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_inland,48_aeolian,28,48,4226.229862130621,0,0,inland,aeolian,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_inland,48_inland,28,48,4665.667411309611,0,0,inland,inland,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_inland,48_riverine,28,48,4356.585823769452,0,0,inland,riverine,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_inland,49_inland,28,49,5875.4974921324765,0,0,inland,inland,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_inland,50_inland,28,50,25462.316305963457,0,0,inland,inland,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_inland,51_aeolian,28,51,14944.488449519047,0,0,inland,aeolian,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_inland,51_inland,28,51,17115.031420713345,0,0,inland,inland,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_inland,51_riverine,28,51,16411.11457924689,0,0,inland,riverine,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_inland,52_inland,28,52,18703.640523616028,0,0,inland,inland,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_inland,52_riverine,28,52,18448.94799878445,0,0,inland,riverine,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_inland,53_inland,28,53,7096.486091481718,0,0,inland,inland,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_inland,53_riverine,28,53,8453.29594998513,0,0,inland,riverine,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_inland,54_aeolian,28,54,13946.257190791595,0,0,inland,aeolian,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_inland,54_riverine,28,54,14097.520764905034,0,0,inland,riverine,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_inland,55_aeolian,28,55,13301.214923155478,0,0,inland,aeolian,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_inland,55_inland,28,55,11457.636187103379,0,0,inland,inland,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_inland,55_riverine,28,55,13557.728126594966,0,0,inland,riverine,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_inland,56_aeolian,28,56,16222.424982911822,0,0,inland,aeolian,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_inland,56_inland,28,56,17732.73944558602,0,0,inland,inland,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_inland,56_riverine,28,56,16828.1844185333,0,0,inland,riverine,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_inland,57_aeolian,28,57,17853.59144091819,0,0,inland,aeolian,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_inland,57_inland,28,57,18441.865782162084,0,0,inland,inland,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_inland,57_riverine,28,57,18378.56836401134,0,0,inland,riverine,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_inland,58_aeolian,28,58,18543.402649469986,0,0,inland,aeolian,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_inland,58_inland,28,58,17927.306109901325,0,0,inland,inland,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_inland,58_riverine,28,58,17628.13274084137,0,0,inland,riverine,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_inland,59_aeolian,28,59,14567.595910594324,0,0,inland,aeolian,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_inland,59_riverine,28,59,14442.492533956067,0,0,inland,riverine,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_inland,60_aeolian,28,60,19985.600707874266,0,0,inland,aeolian,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_inland,60_riverine,28,60,18399.948914172863,0,0,inland,riverine,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_inland,61_aeolian,28,61,11960.758105164336,0,0,inland,aeolian,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_inland,61_inland,28,61,11712.692698632376,0,0,inland,inland,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_inland,61_riverine,28,61,11983.289988606492,0,0,inland,riverine,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_inland,62_aeolian,28,62,16325.39097562574,0,0,inland,aeolian,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_inland,62_inland,28,62,16439.842809019214,0,0,inland,inland,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_inland,62_riverine,28,62,15923.73454682054,0,0,inland,riverine,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_inland,63_aeolian,28,63,14989.713239701181,0,0,inland,aeolian,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_inland,63_inland,28,63,13486.280825330781,0,0,inland,inland,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_inland,63_riverine,28,63,14879.710641731925,0,0,inland,riverine,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_inland,64_inland,28,64,10465.122024087375,0,0,inland,inland,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_inland,64_riverine,28,64,10917.15088671776,0,0,inland,riverine,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_riverine,29_inland,28,29,4678.397754638225,0,0,riverine,inland,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_riverine,30_inland,28,30,4901.963207307946,0,0,riverine,inland,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_riverine,31_aeolian,28,31,9221.031335984262,0,0,riverine,aeolian,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_riverine,31_inland,28,31,8230.771827266324,0,0,riverine,inland,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_riverine,31_riverine,28,31,9258.156780825904,0,0,riverine,riverine,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_riverine,32_inland,28,32,5725.879375803629,0,0,riverine,inland,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_riverine,32_riverine,28,32,6511.446494117512,0,0,riverine,riverine,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_riverine,33_inland,28,33,9851.131219990897,0,0,riverine,inland,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_riverine,34_inland,28,34,7368.787150351804,0,0,riverine,inland,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_riverine,35_inland,28,35,10528.447949948273,0,0,riverine,inland,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_riverine,36_inland,28,36,6978.1804911591225,0,0,riverine,inland,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_riverine,37_aeolian,28,37,10071.877989921297,0,0,riverine,aeolian,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_riverine,37_inland,28,37,9909.12675820975,0,0,riverine,inland,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_riverine,37_riverine,28,37,10154.686645953221,0,0,riverine,riverine,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_riverine,38_aeolian,28,38,10141.626085264343,0,0,riverine,aeolian,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_riverine,38_inland,28,38,9448.323625982963,0,0,riverine,inland,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_riverine,38_riverine,28,38,10275.616776971521,0,0,riverine,riverine,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_riverine,39_inland,28,39,10983.854010187428,0,0,riverine,inland,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_riverine,39_riverine,28,39,9803.229013512466,0,0,riverine,riverine,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_riverine,40_inland,28,40,13901.69562273404,0,0,riverine,inland,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_riverine,41_inland,28,41,15145.144041388136,0,0,riverine,inland,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_riverine,42_inland,28,42,19294.602798362837,0,0,riverine,inland,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_riverine,43_inland,28,43,14759.399337031191,0,0,riverine,inland,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_riverine,44_inland,28,44,14696.892224518368,0,0,riverine,inland,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_riverine,45_inland,28,45,18142.46261796316,0,0,riverine,inland,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_riverine,45_riverine,28,45,19672.47403240848,0,0,riverine,riverine,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_riverine,46_inland,28,46,17652.8770252083,0,0,riverine,inland,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_riverine,47_inland,28,47,22692.48275611413,0,0,riverine,inland,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
