path,verdict,reached_by,depth,cited_by,taskK_essential,size_bytes,reason
docs/CLAUDE_md_addendum.md,ARCHIVE,,,,,6459,referenced by 1 tracked file(s) but no pipeline reaches it
docs/Gayini_Results_database_overview.md,ARCHIVE,,,CLAUDE.md|docs/Gayini_project_lineage_and_learnings.md|docs/Kickoff_CC_T1_zone_stratum.md,,7061,cited by 5 tracked document(s) but no pipeline reaches it
docs/Gayini_census_audit_kickoff.md,ARCHIVE,,,docs/Tier2_TaskM_deck_evidence_audit_v2.md|docs/change_reports/taskM_gateA_report.md,,7198,cited by 2 tracked document(s) but no pipeline reaches it
docs/Gayini_deck_rewrites_all_pixel_cut_REVIEW.md,ARCHIVE,,,docs/Tier2_TaskM_gateB_classification.md|docs/Tier2_TaskM_gateB_classification_v2.md,,19024,cited by 2 tracked document(s) but no pipeline reaches it
docs/Gayini_established_data_facts.md,MIGRATE,,,CLAUDE.md|docs/Gayini_census_audit_kickoff.md|docs/Gayini_deck_rewrites_all_pixel_cut_REVIEW.md,,33069,required by spec section 5 (documents)
docs/Gayini_issues_log.md,MIGRATE,,,CLAUDE.md|Output/runs/RUN_EP_20260810.md|Output/runs/RUN_MAP1_20260810.md,,117666,required by spec section 5 (documents)
docs/Gayini_limitations_register_additions_T12.md,ARCHIVE,,,docs/change_reports/PACK1_P2_and_rulings_FGH.md|docs/change_reports/PACK1_rulings_I_and_J.md|docs/change_reports/T12_closeout.md,,4806,cited by 3 tracked document(s) but no pipeline reaches it
docs/Gayini_limitations_register_additions_T2.md,ARCHIVE,,,docs/change_reports/T2_zone_annual_veg.md,,3358,cited by 1 tracked document(s) but no pipeline reaches it
docs/Gayini_limitations_register_additions_T6.md,ARCHIVE,,,docs/change_reports/T6_third_grazing_arm.md,,3804,cited by 1 tracked document(s) but no pipeline reaches it
docs/Gayini_number_provenance_audit.md,MIGRATE,,,CLAUDE.md|docs/CLAUDE_md_addendum.md|docs/Gayini_project_lineage_and_learnings.md,,6411,required by spec section 5 (documents)
docs/Gayini_output_structure.md,ARCHIVE,,,CLAUDE.md|Output/audit/AUD1_gateA_inventory.md|Output/audit/AUD1_pack_gap_report.md,,10214,cited by 15 tracked document(s) but no pipeline reaches it
docs/Gayini_path_to_Aug10.md,ARCHIVE,,,docs/Gayini_issues_log.md|docs/Kickoff_dashboards_refresh_chat.md,,3575,cited by 2 tracked document(s) but no pipeline reaches it
docs/Gayini_pixel_census_data_contract.md,MIGRATE,,,CLAUDE.md|docs/Gayini_census_audit_kickoff.md|docs/Gayini_established_data_facts.md,,9327,required by spec section 5 (documents)
docs/Gayini_presentation_design_system.md,ARCHIVE,,,docs/Biodiversity_Task_deck_restyle_spec.md|docs/Biodiversity_workstation_onboarding_and_audit.md|docs/Kickoff_dashboards_refresh_chat.md,,8245,cited by 5 tracked document(s) but no pipeline reaches it
docs/Gayini_project_conversation_history.md,ARCHIVE,,,docs/Gayini_project_lineage_and_learnings.md,,17214,cited by 1 tracked document(s) but no pipeline reaches it
docs/Gayini_project_goals_and_logic.md,ARCHIVE,,,docs/Tier2_TaskH_ondisk_audit.md|docs/Tier2_TaskH_ondisk_census_groundcover_review.md|docs/Tier2_TaskK_gateA_archive_dead_generations.md,,15719,cited by 4 tracked document(s) but no pipeline reaches it
docs/Gayini_project_lineage_and_learnings.md,MIGRATE,,,CLAUDE.md|docs/Gayini_established_data_facts.md|docs/Tier2_TaskL_dashboard_report_rollout.md,,11073,required by spec section 5 (documents)
docs/Gayini_reference_state_finding.md,ARCHIVE,,,docs/reference_update/RS_export_layers_for_biodiversity.md,,7194,cited by 1 tracked document(s) but no pipeline reaches it
docs/Gayini_sequential_task_list_20260715.md,ARCHIVE,,,docs/Tier2_TaskH_all_pixel_census.md|docs/Tier2_TaskH_all_pixel_census_v2.md|docs/Tier2_TaskH_all_pixel_census_v3.md,,11506,cited by 7 tracked document(s) but no pipeline reaches it
docs/Gayini_site_report_GA_019_prototype.md,ARCHIVE,,,docs/Kickoff_dashboards_refresh_chat.md|docs/Tier2_D2_site_dashboard_batch_build.md|docs/change_reports/T8_pixel_area_constant_audit.md,,6053,cited by 3 tracked document(s) but no pipeline reaches it
docs/Gayini_taskL_figure_observations.md,ARCHIVE,,,docs/Gayini_taskL_merge_checklist.md|docs/Gayini_taskL_session_learnings.md|docs/change_reports/taskL_gate3_1_alpha_20260723.md,,4087,cited by 4 tracked document(s) but no pipeline reaches it
docs/Gayini_taskL_merge_checklist.md,ARCHIVE,,,,,7831,referenced by 1 tracked file(s) but no pipeline reaches it
docs/Gayini_taskL_session_learnings.md,ARCHIVE,,,docs/change_reports/taskM_gateA_report.md,,11555,cited by 1 tracked document(s) but no pipeline reaches it
docs/Gayini_workstation_cutover_runbook.md,ARCHIVE,,,,,11605,referenced by 1 tracked file(s) but no pipeline reaches it
docs/Kickoff_CC_T1_zone_stratum.md,ARCHIVE,,,,,10645,referenced by 1 tracked file(s) but no pipeline reaches it
docs/Kickoff_dashboards_refresh_chat.md,ARCHIVE,,,,,3152,referenced by 1 tracked file(s) but no pipeline reaches it
docs/LiDAR/Gayini_LiDAR_TaskU_summary.md,ARCHIVE,,,docs/change_reports/LID1_gateL1_verification.md|docs/reference_update/Gayini_LID1_shippability_audit_spec.md,,24461,cited by 2 tracked document(s) but no pipeline reaches it
docs/LiDAR/TaskU_findings_note.md,ARCHIVE,,,docs/LiDAR/Gayini_LiDAR_TaskU_summary.md|docs/change_reports/LID1_gateL1_verification.md|docs/change_reports/LID1_rulings_W_to_AB_and_gateL2.md,,9346,cited by 4 tracked document(s) but no pipeline reaches it
docs/LiDAR/TaskU_gateU2_response_to_CC.md,ARCHIVE,,,docs/change_reports/LID1_gateL1_crosscheck.md,,7320,cited by 1 tracked document(s) but no pipeline reaches it
docs/LiDAR/TaskU_lidar_structural_lens_v1.2.md,ARCHIVE,,,Output/audit/AUD1_gateA_inventory.md|docs/LiDAR/Gayini_LiDAR_TaskU_summary.md|docs/LiDAR/TaskU_findings_note.md,,33033,cited by 12 tracked document(s) but no pipeline reaches it
docs/MER_inundation_method_note_20260623.md,ARCHIVE,,,Output/rasters/DATA_share_20260808/README.md,,6309,cited by 1 tracked document(s) but no pipeline reaches it
docs/README_Gayini_LOOCB_json_inputs.md,ARCHIVE,,,github_push_audit_plan.md,,2218,cited by 1 tracked document(s) but no pipeline reaches it
docs/Refs/Gayini_remote_sensing_reference_workbook_20260713.xlsm,ARCHIVE,,,,,77500,referenced by 1 tracked file(s) but no pipeline reaches it
docs/T1_zone_stratum_census_join.md,ARCHIVE,,,docs/Gayini_project_lineage_and_learnings.md|docs/Kickoff_CC_T1_zone_stratum.md|docs/change_reports/T1_gate0_inventory.md,,22642,cited by 8 tracked document(s) but no pipeline reaches it
docs/T2_zone_annual_veg_extraction.md,ARCHIVE,,,docs/Gayini_project_lineage_and_learnings.md|docs/change_reports/PACK1_P3_captions.md|docs/change_reports/PACK1_P4_build_and_readthrough.md,,16843,cited by 6 tracked document(s) but no pipeline reaches it
docs/T3_always_green_threshold.md,ARCHIVE,,,CLAUDE.md|docs/Gayini_project_lineage_and_learnings.md|docs/change_reports/T3_gateA1_A2_B_20260803.md,,21010,cited by 5 tracked document(s) but no pipeline reaches it
docs/T4_spine_evidence_workbook.md,ARCHIVE,,,CLAUDE.md|docs/Gayini_project_lineage_and_learnings.md,,6967,cited by 2 tracked document(s) but no pipeline reaches it
docs/T5_guardrails_and_checks.md,ARCHIVE,,,CLAUDE.md|docs/Gayini_project_lineage_and_learnings.md|docs/change_reports/T5_change_report.md,,13236,cited by 3 tracked document(s) but no pipeline reaches it
docs/TaskH_D1_commit_v4.md,ARCHIVE,,,,,3420,referenced by 1 tracked file(s) but no pipeline reaches it
docs/TaskH_D2_and_figure_reregistration.md,ARCHIVE,,,,,7491,referenced by 1 tracked file(s) but no pipeline reaches it
docs/TaskJ_plot_support_reference_20260716.csv,ARCHIVE,,,docs/Tier1_TaskJ_prepost_placebo_ladder.md,,2257,cited by 1 tracked document(s) but no pipeline reaches it
docs/Task_J_handoff_to_next_chat.md,ARCHIVE,,,,,6694,referenced by 1 tracked file(s) but no pipeline reaches it
docs/Tier0_complete_handoff_to_Tier1.md,ARCHIVE,,,,,9526,referenced by 1 tracked file(s) but no pipeline reaches it
docs/Tier1J_cuts_locator_slide_taskspec.md,ARCHIVE,,,,,6916,referenced by 1 tracked file(s) but no pipeline reaches it
docs/Tier1J_raster_registration_taskspec.md,ARCHIVE,,,,,8927,referenced by 1 tracked file(s) but no pipeline reaches it
docs/Tier1_TaskA_reproject_8058_and_sampling_design_map.md,ARCHIVE,,,docs/change_reports/tier1a_reproject_sampling_map.md,,6037,cited by 1 tracked document(s) but no pipeline reaches it
docs/Tier1_TaskB_descriptive_figures_F2_F4.md,ARCHIVE,,,docs/change_reports/tier1b_descriptive_figures.md,,5789,cited by 1 tracked document(s) but no pipeline reaches it
docs/Tier1_TaskC2_F5_legibility_views.md,ARCHIVE,,,,,3445,referenced by 2 tracked file(s) but no pipeline reaches it
docs/Tier1_TaskC3_F5_figure_split.md,ARCHIVE,,,,,3104,referenced by 2 tracked file(s) but no pipeline reaches it
docs/Tier1_TaskC_stratified_sampling_frame_F5.md,ARCHIVE,,,,,6700,referenced by 2 tracked file(s) but no pipeline reaches it
docs/Tier1_TaskD_trend_test_F6.md,ARCHIVE,,,,,5970,referenced by 2 tracked file(s) but no pipeline reaches it
docs/Tier1_TaskE_groundcover_response_F7.md,ARCHIVE,,,,,13054,referenced by 2 tracked file(s) but no pipeline reaches it
docs/Tier1_TaskG_dashboard_layout_revision.md,ARCHIVE,,,docs/change_reports/tier1G_figures_dashboards_2026-07-14.md,,5298,cited by 1 tracked document(s) but no pipeline reaches it
docs/Tier1_TaskG_figures_and_dashboards_refresh.md,ARCHIVE,,,,,7168,referenced by 2 tracked file(s) but no pipeline reaches it
docs/Tier1_TaskJ_prepost_placebo_ladder.md,ARCHIVE,,,,,20241,referenced by 3 tracked file(s) but no pipeline reaches it
docs/Tier2_D2_site_dashboard_batch_build.md,ARCHIVE,,,,,20923,referenced by 1 tracked file(s) but no pipeline reaches it
docs/Tier2_TaskH_all_pixel_census.md,ARCHIVE,,,docs/Gayini_census_audit_kickoff.md|docs/Tier2_TaskH_all_pixel_census_v2.md,,11809,cited by 2 tracked document(s) but no pipeline reaches it
docs/Tier2_TaskH_all_pixel_census_v2.md,ARCHIVE,,,docs/Tier2_TaskH_all_pixel_census_v3.md|docs/archive/Gayini_subsampling_approach.md|docs/archive/Tier1_TaskF_spatial_resampling_spec_v2.md,,26260,cited by 3 tracked document(s) but no pipeline reaches it
docs/Tier2_TaskH_all_pixel_census_v3.md,ARCHIVE,,,,,24222,referenced by 3 tracked file(s) but no pipeline reaches it
docs/Tier2_TaskH_all_pixel_census_v4.md,ARCHIVE,,,docs/TaskH_D1_commit_v4.md|docs/TaskH_D2_and_figure_reregistration.md|docs/Tier2_TaskH_all_pixel_census.md,,25399,cited by 11 tracked document(s) but no pipeline reaches it
docs/Tier2_TaskH_gateE_figure_build.md,ARCHIVE,,,docs/Tier2_TaskL_dashboard_report_rollout.md|docs/change_reports/taskM_gateA_report.md|docs/change_reports/tier2H_gateE_palette_audit.md,,9247,cited by 3 tracked document(s) but no pipeline reaches it
docs/Tier2_TaskH_ondisk_audit.md,ARCHIVE,,,docs/Tier2_TaskM_deck_evidence_audit_v2.md|docs/change_reports/taskM_gateA_report.md,,10842,cited by 2 tracked document(s) but no pipeline reaches it
docs/Tier2_TaskH_ondisk_census_groundcover_review.md,ARCHIVE,,,docs/Tier2_TaskH_gateE_figure_build.md|docs/Tier2_TaskM_deck_evidence_audit_v2.md|docs/change_reports/taskM_gateA_report.md,,35959,cited by 3 tracked document(s) but no pipeline reaches it
docs/Tier2_TaskI_deck_stocktake_and_review_bundle.md,ARCHIVE,,,docs/Tier2_TaskH_ondisk_census_groundcover_review.md|docs/Tier2_TaskM_deck_evidence_audit_v2.md|docs/change_reports/taskM_gateA_report.md,,12055,cited by 3 tracked document(s) but no pipeline reaches it
docs/Tier2_TaskK_gate0_output_census.md,ARCHIVE,,,docs/Tier2_TaskK_gateA_archive_dead_generations.md,,15015,cited by 1 tracked document(s) but no pipeline reaches it
docs/Tier2_TaskK_gateA_archive_dead_generations.md,ARCHIVE,,,,,8694,referenced by 3 tracked file(s) but no pipeline reaches it
docs/Tier2_TaskK_workstation_git_sync_check.md,ARCHIVE,,,,,8785,referenced by 2 tracked file(s) but no pipeline reaches it
docs/Tier2_TaskL_dashboard_report_rollout.md,ARCHIVE,,,docs/Gayini_taskL_merge_checklist.md|docs/change_reports/taskL_gate3_1_20260723.md|docs/change_reports/taskL_gate3_20260722.md,,27543,cited by 3 tracked document(s) but no pipeline reaches it
docs/Tier2_TaskM_deck_evidence_audit.md,ARCHIVE,,,,,19097,referenced by 4 tracked file(s) but no pipeline reaches it
docs/Tier2_TaskM_deck_evidence_audit_v2.md,ARCHIVE,,,docs/change_reports/taskM_gateA_report.md|docs/change_reports/taskM_gateC_report.md|docs/change_reports/taskM_gateD_report.md,,31352,cited by 3 tracked document(s) but no pipeline reaches it
docs/Tier2_TaskM_gateB_classification.md,ARCHIVE,,,docs/change_reports/taskM_gateC_report.md,,10600,cited by 1 tracked document(s) but no pipeline reaches it
docs/Tier2_TaskM_gateB_classification_v2.md,ARCHIVE,,,docs/change_reports/taskM_gateD_report.md,,18759,cited by 1 tracked document(s) but no pipeline reaches it
docs/archive/Gayini_subsampling_approach.md,ARCHIVE,,,docs/Gayini_project_lineage_and_learnings.md|docs/Tier2_TaskH_all_pixel_census_v2.md|docs/Tier2_TaskH_all_pixel_census_v3.md,,11487,cited by 7 tracked document(s) but no pipeline reaches it
docs/archive/LiDAR/TaskU_lidar_structural_lens_v1.1.md,ARCHIVE,,,docs/change_reports/TaskU_gateU0_report.md,,23673,cited by 1 tracked document(s) but no pipeline reaches it
docs/archive/LiDAR/TaskU_lidar_structural_lens_v1.md,ARCHIVE,,,,,18456,referenced by 1 tracked file(s) but no pipeline reaches it
docs/archive/README_superseded.md,ORPHAN,,,,,1087,nothing references it and no tracked document names it
docs/archive/Tier1_TaskF_spatial_resampling_spec_v2.md,ARCHIVE,,,docs/Tier2_TaskH_all_pixel_census.md|docs/Tier2_TaskH_all_pixel_census_v2.md|docs/Tier2_TaskH_all_pixel_census_v3.md,,14904,cited by 7 tracked document(s) but no pipeline reaches it
docs/archive_manifest_output_visible_cleanup_20260623.csv,ARCHIVE,,,docs/CHANGELOG_output_visible_cleanup_20260623.md|docs/folder_structure_audit_addendum_output_visible_cleanup_20260623.md,,2808,cited by 2 tracked document(s) but no pipeline reaches it
docs/archive_manifest_repo_cleanup_20260623.csv,ARCHIVE,,,docs/CHANGELOG_folder_cleanup_20260623.md|docs/folder_structure_audit_20260623.md,,2512,cited by 2 tracked document(s) but no pipeline reaches it
docs/canonical_output_register_20260623.csv,ARCHIVE,,,docs/CHANGELOG_folder_cleanup_20260623.md|docs/folder_structure_audit_20260623.md,,6649,cited by 2 tracked document(s) but no pipeline reaches it
docs/canonical_outputs_steps_04_07.md,ARCHIVE,,,docs/code_cleanup_handoff_report.md|github_push_audit_plan.md,,6701,cited by 2 tracked document(s) but no pipeline reaches it
docs/census_summaries/census_community_flood_freq_means.csv,ARCHIVE,,,docs/Gayini_deck_rewrites_all_pixel_cut_REVIEW.md|docs/Tier2_D2_site_dashboard_batch_build.md|docs/Tier2_TaskM_deck_evidence_audit.md,,374,cited by 7 tracked document(s) but no pipeline reaches it
docs/census_summaries/census_flood_zone_by_community.csv,ARCHIVE,,,docs/Tier2_TaskH_ondisk_audit.md|docs/Tier2_TaskM_deck_evidence_audit.md|docs/Tier2_TaskM_deck_evidence_audit_v2.md,,1621,cited by 5 tracked document(s) but no pipeline reaches it
docs/census_summaries/census_green_at_floor_farm_distribution.csv,ARCHIVE,,,docs/Tier2_TaskM_gateB_classification_v2.md|docs/change_reports/taskH_ondisk_audit_2026-07-20.md|docs/change_reports/taskM_gateC_report.md,,211,cited by 4 tracked document(s) but no pipeline reaches it
docs/census_summaries/census_percentile_by_community.csv,ARCHIVE,,,docs/Tier2_TaskH_ondisk_audit.md|docs/Tier2_TaskM_deck_evidence_audit.md|docs/Tier2_TaskM_deck_evidence_audit_v2.md,,2049,cited by 5 tracked document(s) but no pipeline reaches it
docs/change_reports/FIG1_T1_pack_order_and_rulings_TUV.md,ORPHAN,,,,,6870,nothing references it and no tracked document names it
docs/change_reports/LID1_gateL1_crosscheck.md,ORPHAN,,,,,11640,nothing references it and no tracked document names it
docs/change_reports/LID1_gateL1_verification.md,ARCHIVE,,,Output/audit/DOC1_followon_lidar_section_review.md|docs/change_reports/LID1_gateL1_crosscheck.md,,11560,cited by 2 tracked document(s) but no pipeline reaches it
docs/change_reports/LID1_gateL3_L4_recommendations.md,ARCHIVE,,,Output/audit/DOC1_followon_lidar_section_review.md,,19565,cited by 1 tracked document(s) but no pipeline reaches it
docs/change_reports/LID1_rulings_W_to_AB_and_gateL2.md,ARCHIVE,,,,,7805,referenced by 1 tracked file(s) but no pipeline reaches it
docs/change_reports/PACK1_P1_item_list.md,ARCHIVE,,,docs/change_reports/PACK1_P3_captions.md,,7489,cited by 1 tracked document(s) but no pipeline reaches it
docs/change_reports/PACK1_P1_item_list_amendment.md,ORPHAN,,,,,3563,nothing references it and no tracked document names it
docs/change_reports/PACK1_P2_and_rulings_FGH.md,ORPHAN,,,,,5107,nothing references it and no tracked document names it
docs/change_reports/PACK1_P3_captions.md,ARCHIVE,,,,,12502,referenced by 2 tracked file(s) but no pipeline reaches it
docs/change_reports/PACK1_P4_assembly.md,ARCHIVE,,,docs/Gayini_issues_log.md|docs/change_reports/PACK1_P4_build_and_readthrough.md|docs/change_reports/PACK1_restore_and_reassemble.md,,6168,cited by 3 tracked document(s) but no pipeline reaches it
docs/change_reports/PACK1_P4_build_and_readthrough.md,ARCHIVE,,,,,14304,referenced by 1 tracked file(s) but no pipeline reaches it
docs/change_reports/PACK1_RPTSCOPE_gate0_recon.md,ARCHIVE,,,,,13917,referenced by 1 tracked file(s) but no pipeline reaches it
docs/change_reports/PACK1_addendum_ADA_to_ADD.md,ORPHAN,,,,,3772,nothing references it and no tracked document names it
docs/change_reports/PACK1_restore_and_reassemble.md,ARCHIVE,,,,,5177,referenced by 1 tracked file(s) but no pipeline reaches it
docs/change_reports/PACK1_rulings_I_and_J.md,ORPHAN,,,,,4483,nothing references it and no tracked document names it
docs/change_reports/REG1_gateA_recon.md,ARCHIVE,,,,,2253,referenced by 3 tracked file(s) but no pipeline reaches it
docs/change_reports/REG1_gateBCD_register_promote.md,ARCHIVE,,,,,4662,referenced by 3 tracked file(s) but no pipeline reaches it
docs/change_reports/REG1_intercept_spread_correction.md,ARCHIVE,,,,,1661,referenced by 1 tracked file(s) but no pipeline reaches it
docs/change_reports/REG2_gateAB_composition.md,ARCHIVE,,,,,5054,referenced by 3 tracked file(s) but no pipeline reaches it
docs/change_reports/REG2_gateC_register.md,ARCHIVE,,,,,4734,referenced by 3 tracked file(s) but no pipeline reaches it
docs/change_reports/REM1_pack_item_remediation.md,ORPHAN,,,,,18674,nothing references it and no tracked document names it
docs/change_reports/RPTSCOPE_R1_report_set_and_claim_audit.md,ORPHAN,,,,,9192,nothing references it and no tracked document names it
docs/change_reports/RPTSCOPE_R1b_claim_audit_complete.md,ORPHAN,,,,,6918,nothing references it and no tracked document names it
docs/change_reports/RPTSCOPE_R2_pin_withdrawal.md,ORPHAN,,,,,5550,nothing references it and no tracked document names it
docs/change_reports/RPTSCOPE_R2_pinlist_STOP.md,ARCHIVE,,,Output/runs/RUN_EP_20260810.md,,10664,cited by 1 tracked document(s) but no pipeline reaches it
docs/change_reports/RPTSCOPE_R2_prep_STOP.md,ORPHAN,,,,,7002,nothing references it and no tracked document names it
docs/change_reports/RPTSCOPE_R2_write.md,ARCHIVE,,,,,5883,referenced by 2 tracked file(s) but no pipeline reaches it
docs/change_reports/T10_gateB_annual_gap_series.md,ARCHIVE,,,,,4772,referenced by 5 tracked file(s) but no pipeline reaches it
docs/change_reports/T10_gateC_residuals.md,ARCHIVE,,,,,8068,referenced by 5 tracked file(s) but no pipeline reaches it
docs/change_reports/T10_gateD_register.md,ARCHIVE,,,docs/change_reports/T10_gateC_residuals.md,,8603,cited by 1 tracked document(s) but no pipeline reaches it
docs/change_reports/T11_v2_gateC.md,ARCHIVE,,,,,8902,referenced by 3 tracked file(s) but no pipeline reaches it
docs/change_reports/T12_closeout.md,ARCHIVE,,,,,5329,referenced by 5 tracked file(s) but no pipeline reaches it
docs/change_reports/T12_gate0_recon.md,ARCHIVE,,,Output/audit/DOC2_gate0_verify_sweep.md,,13109,cited by 1 tracked document(s) but no pipeline reaches it
docs/change_reports/T12_gateA.md,ARCHIVE,,,,,6627,referenced by 5 tracked file(s) but no pipeline reaches it
docs/change_reports/T12_gateB.md,ARCHIVE,,,,,6103,referenced by 5 tracked file(s) but no pipeline reaches it
docs/change_reports/T12_gateC.md,ARCHIVE,,,,,7254,referenced by 5 tracked file(s) but no pipeline reaches it
docs/change_reports/T12_gateD.md,ARCHIVE,,,docs/Gayini_limitations_register_additions_T12.md|docs/change_reports/T12_closeout.md,,7871,cited by 2 tracked document(s) but no pipeline reaches it
docs/change_reports/T12_supply_and_gateA0.md,ARCHIVE,,,Output/audit/DOC2_gate0_verify_sweep.md,,7173,cited by 1 tracked document(s) but no pipeline reaches it
docs/change_reports/T12_v4_caveat_correction.md,ARCHIVE,,,,,2266,referenced by 5 tracked file(s) but no pipeline reaches it
docs/change_reports/T13_gateA_part_flood.md,ARCHIVE,,,,,3070,referenced by 4 tracked file(s) but no pipeline reaches it
docs/change_reports/T13_gateB_measures.md,ARCHIVE,,,,,6442,referenced by 4 tracked file(s) but no pipeline reaches it
docs/change_reports/T13_gateC_classification.md,ARCHIVE,,,docs/change_reports/PACK1_P1_item_list_amendment.md|docs/change_reports/T13_gateB_measures.md|docs/change_reports/T13_gateD_map.md,,17661,cited by 3 tracked document(s) but no pipeline reaches it
docs/change_reports/T13_gateD_map.md,ARCHIVE,,,,,20284,referenced by 4 tracked file(s) but no pipeline reaches it
docs/change_reports/T13_gateE_register_and_bundle.md,ARCHIVE,,,,,12970,referenced by 4 tracked file(s) but no pipeline reaches it
docs/change_reports/T1_gate0_inventory.md,ARCHIVE,,,docs/Kickoff_CC_T1_zone_stratum.md|docs/T1_zone_stratum_census_join.md,,10155,cited by 2 tracked document(s) but no pipeline reaches it
docs/change_reports/T1_gateA_recon.md,ARCHIVE,,,docs/change_reports/T1_gate0_inventory.md,,7636,cited by 1 tracked document(s) but no pipeline reaches it
docs/change_reports/T1_gateB1.md,ARCHIVE,,,,,6185,referenced by 3 tracked file(s) but no pipeline reaches it
docs/change_reports/T1_gateB_dim_management_zone.md,ARCHIVE,,,docs/Gayini_project_lineage_and_learnings.md,,7478,cited by 1 tracked document(s) but no pipeline reaches it
docs/change_reports/T1_gateC.md,ARCHIVE,,,,,5550,referenced by 3 tracked file(s) but no pipeline reaches it
docs/change_reports/T1_gateD.md,ARCHIVE,,,,,7305,referenced by 4 tracked file(s) but no pipeline reaches it
docs/change_reports/T2_zone_annual_veg.md,ARCHIVE,,,,,11826,referenced by 5 tracked file(s) but no pipeline reaches it
docs/change_reports/T3_gateA1_A2_B_20260803.md,ARCHIVE,,,docs/change_reports/T3_gateCDE_20260803.md,,15552,cited by 1 tracked document(s) but no pipeline reaches it
docs/change_reports/T3_gateA_recon_20260803.md,ARCHIVE,,,docs/change_reports/T3_gateA1_A2_B_20260803.md|docs/change_reports/T3_gateCDE_20260803.md,,11833,cited by 2 tracked document(s) but no pipeline reaches it
docs/change_reports/T3_gateCDE_20260803.md,ARCHIVE,,,docs/change_reports/PACK1_P3_captions.md,,13557,cited by 1 tracked document(s) but no pipeline reaches it
docs/change_reports/T5_change_report.md,ARCHIVE,,,docs/T5_guardrails_and_checks.md,,5658,cited by 1 tracked document(s) but no pipeline reaches it
docs/change_reports/T6_third_grazing_arm.md,ARCHIVE,,,,,5834,referenced by 5 tracked file(s) but no pipeline reaches it
docs/change_reports/T8_T9_T10_gateA_recon.md,ARCHIVE,,,docs/reference_update/T8_T9_T10_gateA_decisions.md,,9756,cited by 1 tracked document(s) but no pipeline reaches it
docs/change_reports/T8_gateA_inventory_and_T9_addendum.md,ARCHIVE,,,,,9315,referenced by 5 tracked file(s) but no pipeline reaches it
docs/change_reports/T8_gateBD_dim_headline_number.md,ARCHIVE,,,,,7824,referenced by 5 tracked file(s) but no pipeline reaches it
docs/change_reports/T8_gateB_prewrite_sixth_pin_STOP.md,ARCHIVE,,,,,5191,referenced by 5 tracked file(s) but no pipeline reaches it
docs/change_reports/T8_pixel_area_constant_audit.md,ARCHIVE,,,docs/Gayini_issues_log.md,,4744,cited by 1 tracked document(s) but no pipeline reaches it
docs/change_reports/TaskU_gateU0_report.md,ARCHIVE,,,docs/LiDAR/TaskU_lidar_structural_lens_v1.2.md,,16701,cited by 1 tracked document(s) but no pipeline reaches it
docs/change_reports/TaskU_gateU1_report.md,ARCHIVE,,,Output/audit/DOC1_followon_lidar_section_review.md|docs/change_reports/LID1_gateL1_crosscheck.md|docs/change_reports/LID1_gateL1_verification.md,,17749,cited by 5 tracked document(s) but no pipeline reaches it
docs/change_reports/TaskU_gateU2_report.md,ARCHIVE,,,docs/LiDAR/TaskU_gateU2_response_to_CC.md,,9405,cited by 1 tracked document(s) but no pipeline reaches it
docs/change_reports/TaskU_gateU3_report.md,ARCHIVE,,,Output/audit/DOC1_followon_lidar_section_review.md|docs/change_reports/LID1_gateL1_crosscheck.md|docs/change_reports/LID1_gateL1_verification.md,,16591,cited by 3 tracked document(s) but no pipeline reaches it
docs/change_reports/TaskU_gateU4a_and_U3_7_report.md,ARCHIVE,,,docs/LiDAR/Gayini_LiDAR_TaskU_summary.md|docs/change_reports/LID1_gateL1_crosscheck.md|docs/change_reports/LID1_gateL1_verification.md,,14117,cited by 4 tracked document(s) but no pipeline reaches it
docs/change_reports/adrian_pack_T1_F3_F5.md,ARCHIVE,,,,,7636,referenced by 1 tracked file(s) but no pipeline reaches it
docs/change_reports/d2_site_dashboard_batch_20260720.md,ARCHIVE,,,,,6793,referenced by 1 tracked file(s) but no pipeline reaches it
docs/change_reports/floor_flood_precision_correction.md,ARCHIVE,,,Output/audit/AUD1_gateA_inventory.md|Output/audit/AUD1_pack_gap_report.md|docs/change_reports/T11_v2_gateC.md,,6608,cited by 4 tracked document(s) but no pipeline reaches it
docs/change_reports/taskH_ondisk_audit_2026-07-20.md,ARCHIVE,,,docs/change_reports/taskM_gateA_report.md,,12808,cited by 1 tracked document(s) but no pipeline reaches it
docs/change_reports/taskI_deck_stocktake_20260717.md,ARCHIVE,,,docs/Gayini_census_audit_kickoff.md|docs/Gayini_deck_rewrites_all_pixel_cut_REVIEW.md|docs/Kickoff_dashboards_refresh_chat.md,,13678,cited by 5 tracked document(s) but no pipeline reaches it
docs/change_reports/taskL_gate3_1_20260723.md,ARCHIVE,,,,,5366,referenced by 1 tracked file(s) but no pipeline reaches it
docs/change_reports/taskL_gate3_1_alpha_20260723.md,ARCHIVE,,,,,4008,referenced by 1 tracked file(s) but no pipeline reaches it
docs/change_reports/taskL_gate3_1_wigglefix_20260723.md,ARCHIVE,,,,,3386,referenced by 1 tracked file(s) but no pipeline reaches it
docs/change_reports/taskL_gate3_20260722.md,ARCHIVE,,,,,7541,referenced by 1 tracked file(s) but no pipeline reaches it
