"row_type","period","period_label","cluster_value","paddock_name","n_parts_dropped","slope_all","slope_without","slope_delta","part_id","community_short","residual_in_sample","residual_cluster_deleted","hat_leverage","support_level","unit","weighting","estimand","cluster","source_sha256_first50","interval_status","deletion_rule"
"part_leverage_and_deleted_residual","cropping_era","1988-2013",21,"Bala 23",,0.592241397897206,,,"21_inland","inland",-1.25117424460917,-1.35761767951081,0.0507761195916655,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration","residual_cluster_deleted = predicted from a fit with this part's WHOLE PADDOCK removed"
"part_leverage_and_deleted_residual","cropping_era","1988-2013",21,"Bala 23",,0.592241397897206,,,"21_riverine","riverine",-5.32513624487201,-5.39897358657627,0.00593313624714741,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration","residual_cluster_deleted = predicted from a fit with this part's WHOLE PADDOCK removed"
"part_leverage_and_deleted_residual","cropping_era","1988-2013",22,"Bala 24",,0.592241397897206,,,"22_inland","inland",4.95038574799165,4.98644360223578,0.00723117659006056,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration","residual_cluster_deleted = predicted from a fit with this part's WHOLE PADDOCK removed"
"part_leverage_and_deleted_residual","cropping_era","1988-2013",23,"Bala 25",,0.592241397897206,,,"23_inland","inland",-0.913194900015483,-0.925501649540365,0.013297382593537,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration","residual_cluster_deleted = predicted from a fit with this part's WHOLE PADDOCK removed"
"part_leverage_and_deleted_residual","cropping_era","1988-2013",24,"Bala 7/10",,0.592241397897206,,,"24_inland","inland",3.36908615695901,3.39516244508275,0.00772136928941543,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration","residual_cluster_deleted = predicted from a fit with this part's WHOLE PADDOCK removed"
"part_leverage_and_deleted_residual","cropping_era","1988-2013",24,"Bala 7/10",,0.592241397897206,,,"24_riverine","riverine",-4.37230551415583,-4.36270455729332,7.03132093471647e-05,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration","residual_cluster_deleted = predicted from a fit with this part's WHOLE PADDOCK removed"
"part_leverage_and_deleted_residual","cropping_era","1988-2013",25,"Bala 8/11",,0.592241397897206,,,"25_inland","inland",2.23971978424423,2.33667274657697,0.0414598242442004,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration","residual_cluster_deleted = predicted from a fit with this part's WHOLE PADDOCK removed"
"part_leverage_and_deleted_residual","cropping_era","1988-2013",25,"Bala 8/11",,0.592241397897206,,,"25_riverine","riverine",3.09387479484531,3.12269530997938,0.000131494980996136,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration","residual_cluster_deleted = predicted from a fit with this part's WHOLE PADDOCK removed"
"part_leverage_and_deleted_residual","cropping_era","1988-2013",26,"Bala 14/16",,0.592241397897206,,,"26_inland","inland",4.85031334892494,4.96004482801614,0.0221552205051863,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration","residual_cluster_deleted = predicted from a fit with this part's WHOLE PADDOCK removed"
"part_leverage_and_deleted_residual","cropping_era","1988-2013",26,"Bala 14/16",,0.592241397897206,,,"26_riverine","riverine",7.34363814536621,7.34289016898681,0.00053010059949297,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration","residual_cluster_deleted = predicted from a fit with this part's WHOLE PADDOCK removed"
"part_leverage_and_deleted_residual","cropping_era","1988-2013",27,"Mara 1",,0.592241397897206,,,"27_inland","inland",9.59427524544088,9.60149390582605,0.000761588620835945,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration","residual_cluster_deleted = predicted from a fit with this part's WHOLE PADDOCK removed"
"part_leverage_and_deleted_residual","cropping_era","1988-2013",27,"Mara 1",,0.592241397897206,,,"27_riverine","riverine",-0.36983040287334,-0.364600932077472,0.000850198618955677,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration","residual_cluster_deleted = predicted from a fit with this part's WHOLE PADDOCK removed"
"part_leverage_and_deleted_residual","cropping_era","1988-2013",28,"Mara 2",,0.592241397897206,,,"28_inland","inland",4.27302104524158,4.28262867260742,0.00152996709254089,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration","residual_cluster_deleted = predicted from a fit with this part's WHOLE PADDOCK removed"
"part_leverage_and_deleted_residual","cropping_era","1988-2013",28,"Mara 2",,0.592241397897206,,,"28_riverine","riverine",2.3071553033319,2.31939544490281,0.00198905092932495,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration","residual_cluster_deleted = predicted from a fit with this part's WHOLE PADDOCK removed"
"part_leverage_and_deleted_residual","cropping_era","1988-2013",29,"Mara 3",,0.592241397897206,,,"29_inland","inland",2.03360906287975,2.05406030062314,0.00995649335961137,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration","residual_cluster_deleted = predicted from a fit with this part's WHOLE PADDOCK removed"
"part_leverage_and_deleted_residual","cropping_era","1988-2013",30,"Mara 10",,0.592241397897206,,,"30_inland","inland",4.70078614735559,4.72878375516146,0.0059206783933224,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration","residual_cluster_deleted = predicted from a fit with this part's WHOLE PADDOCK removed"
"part_leverage_and_deleted_residual","cropping_era","1988-2013",31,"Mara 13",,0.592241397897206,,,"31_aeolian","aeolian",19.1364036877373,19.1413317712499,0.000215586874095725,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration","residual_cluster_deleted = predicted from a fit with this part's WHOLE PADDOCK removed"
"part_leverage_and_deleted_residual","cropping_era","1988-2013",31,"Mara 13",,0.592241397897206,,,"31_inland","inland",-3.45314561677095,-3.45919245399466,0.00154737716288259,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration","residual_cluster_deleted = predicted from a fit with this part's WHOLE PADDOCK removed"
"part_leverage_and_deleted_residual","cropping_era","1988-2013",31,"Mara 13",,0.592241397897206,,,"31_riverine","riverine",-0.224755925632891,-0.230354891099751,0.00180819594675351,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration","residual_cluster_deleted = predicted from a fit with this part's WHOLE PADDOCK removed"
"part_leverage_and_deleted_residual","cropping_era","1988-2013",32,"Mara 12",,0.592241397897206,,,"32_inland","inland",3.60716283286989,3.64169295110462,0.00855719334527677,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration","residual_cluster_deleted = predicted from a fit with this part's WHOLE PADDOCK removed"
"part_leverage_and_deleted_residual","cropping_era","1988-2013",32,"Mara 12",,0.592241397897206,,,"32_riverine","riverine",14.4234557372395,14.4423265587714,0.000303819240055468,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration","residual_cluster_deleted = predicted from a fit with this part's WHOLE PADDOCK removed"
"part_leverage_and_deleted_residual","cropping_era","1988-2013",33,"Mara 14",,0.592241397897206,,,"33_inland","inland",1.52917922260986,1.6073084952552,0.048608759846625,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration","residual_cluster_deleted = predicted from a fit with this part's WHOLE PADDOCK removed"
"part_leverage_and_deleted_residual","cropping_era","1988-2013",34,"Mara 5",,0.592241397897206,,,"34_inland","inland",-0.410480976427664,-0.41777481028079,0.0174587688717147,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration","residual_cluster_deleted = predicted from a fit with this part's WHOLE PADDOCK removed"
"part_leverage_and_deleted_residual","cropping_era","1988-2013",35,"Mara 9",,0.592241397897206,,,"35_inland","inland",4.69282968114375,4.73087327335354,0.00804155808274497,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration","residual_cluster_deleted = predicted from a fit with this part's WHOLE PADDOCK removed"
"part_leverage_and_deleted_residual","cropping_era","1988-2013",36,"Mara 6",,0.592241397897206,,,"36_inland","inland",5.27810915108267,5.41135056035687,0.0246225794814121,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration","residual_cluster_deleted = predicted from a fit with this part's WHOLE PADDOCK removed"
"part_leverage_and_deleted_residual","cropping_era","1988-2013",37,"Mara 7",,0.592241397897206,,,"37_aeolian","aeolian",14.2239626309271,14.2754967096232,0.00291814375363042,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration","residual_cluster_deleted = predicted from a fit with this part's WHOLE PADDOCK removed"
"part_leverage_and_deleted_residual","cropping_era","1988-2013",37,"Mara 7",,0.592241397897206,,,"37_inland","inland",5.01619574271534,5.1436893519638,0.0242564026490032,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration","residual_cluster_deleted = predicted from a fit with this part's WHOLE PADDOCK removed"
"part_leverage_and_deleted_residual","cropping_era","1988-2013",37,"Mara 7",,0.592241397897206,,,"37_riverine","riverine",8.48624140204061,8.56670562908197,0.00139239236793476,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration","residual_cluster_deleted = predicted from a fit with this part's WHOLE PADDOCK removed"
"part_leverage_and_deleted_residual","cropping_era","1988-2013",38,"Mara 8",,0.592241397897206,,,"38_aeolian","aeolian",11.6501810657409,11.7449855533788,0.00736013598926693,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration","residual_cluster_deleted = predicted from a fit with this part's WHOLE PADDOCK removed"
"part_leverage_and_deleted_residual","cropping_era","1988-2013",38,"Mara 8",,0.592241397897206,,,"38_inland","inland",-4.48860245393215,-4.53197054525141,0.00273190654831914,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration","residual_cluster_deleted = predicted from a fit with this part's WHOLE PADDOCK removed"
"part_leverage_and_deleted_residual","cropping_era","1988-2013",38,"Mara 8",,0.592241397897206,,,"38_riverine","riverine",2.01143312615629,2.04606692565103,0.00158605606429617,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration","residual_cluster_deleted = predicted from a fit with this part's WHOLE PADDOCK removed"
"part_leverage_and_deleted_residual","cropping_era","1988-2013",39,"Mara 11",,0.592241397897206,,,"39_inland","inland",9.57877462383988,10.1337859399768,0.0553686853125836,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration","residual_cluster_deleted = predicted from a fit with this part's WHOLE PADDOCK removed"
"part_leverage_and_deleted_residual","cropping_era","1988-2013",39,"Mara 11",,0.592241397897206,,,"39_riverine","riverine",-5.00813868379655,-4.42937127626947,0.00143337603787667,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration","residual_cluster_deleted = predicted from a fit with this part's WHOLE PADDOCK removed"
"part_leverage_and_deleted_residual","cropping_era","1988-2013",40,"Mara 15",,0.592241397897206,,,"40_inland","inland",4.85880366136985,4.99649844311395,0.0275582557088261,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration","residual_cluster_deleted = predicted from a fit with this part's WHOLE PADDOCK removed"
"part_leverage_and_deleted_residual","cropping_era","1988-2013",41,"Mara 16",,0.592241397897206,,,"41_inland","inland",-0.420617194906924,-0.438215164029714,0.0401582842570519,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration","residual_cluster_deleted = predicted from a fit with this part's WHOLE PADDOCK removed"
"part_leverage_and_deleted_residual","cropping_era","1988-2013",42,"Mara 17",,0.592241397897206,,,"42_inland","inland",6.74999585463122,6.80479974182884,0.00805371050976829,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration","residual_cluster_deleted = predicted from a fit with this part's WHOLE PADDOCK removed"
"part_leverage_and_deleted_residual","cropping_era","1988-2013",43,"Mara 18",,0.592241397897206,,,"43_inland","inland",10.3506367194228,10.4082523743497,0.00553557435529667,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration","residual_cluster_deleted = predicted from a fit with this part's WHOLE PADDOCK removed"
"part_leverage_and_deleted_residual","cropping_era","1988-2013",44,"Mara 19",,0.592241397897206,,,"44_inland","inland",4.43380589565201,4.49020664592466,0.0125608362198261,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration","residual_cluster_deleted = predicted from a fit with this part's WHOLE PADDOCK removed"
"part_leverage_and_deleted_residual","cropping_era","1988-2013",45,"Mara 21",,0.592241397897206,,,"45_inland","inland",-5.79135817052017,-6.0094814201462,0.035731287117145,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration","residual_cluster_deleted = predicted from a fit with this part's WHOLE PADDOCK removed"
"part_leverage_and_deleted_residual","cropping_era","1988-2013",45,"Mara 21",,0.592241397897206,,,"45_riverine","riverine",-0.356529020223519,-0.490734540369218,0.00521355020960393,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration","residual_cluster_deleted = predicted from a fit with this part's WHOLE PADDOCK removed"
"part_leverage_and_deleted_residual","cropping_era","1988-2013",46,"Mara 20",,0.592241397897206,,,"46_inland","inland",3.33841429591901,3.34931513513853,0.00325464722778122,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration","residual_cluster_deleted = predicted from a fit with this part's WHOLE PADDOCK removed"
"part_leverage_and_deleted_residual","cropping_era","1988-2013",47,"Mara 22",,0.592241397897206,,,"47_inland","inland",3.99213009190915,4.02687279651452,0.00862771345433801,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration","residual_cluster_deleted = predicted from a fit with this part's WHOLE PADDOCK removed"
"part_leverage_and_deleted_residual","cropping_era","1988-2013",48,"Mara 4",,0.592241397897206,,,"48_aeolian","aeolian",11.23306834035,11.2405430904254,0.000159197067695382,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration","residual_cluster_deleted = predicted from a fit with this part's WHOLE PADDOCK removed"
"part_leverage_and_deleted_residual","cropping_era","1988-2013",48,"Mara 4",,0.592241397897206,,,"48_inland","inland",7.04618349057981,7.05469097853637,0.00108230424355054,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration","residual_cluster_deleted = predicted from a fit with this part's WHOLE PADDOCK removed"
"part_leverage_and_deleted_residual","cropping_era","1988-2013",48,"Mara 4",,0.592241397897206,,,"48_riverine","riverine",5.81466551745562,5.82243454532752,0.000535629557334309,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration","residual_cluster_deleted = predicted from a fit with this part's WHOLE PADDOCK removed"
"part_leverage_and_deleted_residual","cropping_era","1988-2013",49,"Mara 5a",,0.592241397897206,,,"49_inland","inland",3.41328545794921,3.42898901342707,0.00457964590040317,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration","residual_cluster_deleted = predicted from a fit with this part's WHOLE PADDOCK removed"
"part_leverage_and_deleted_residual","cropping_era","1988-2013",50,"Mara 22a",,0.592241397897206,,,"50_inland","inland",-6.30065809456713,-6.36876709850981,0.0106942211717319,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration","residual_cluster_deleted = predicted from a fit with this part's WHOLE PADDOCK removed"
"part_leverage_and_deleted_residual","cropping_era","1988-2013",51,"Dinan 3",,0.592241397897206,,,"51_aeolian","aeolian",7.94637629358697,7.92272661723983,0.0113504594035139,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration","residual_cluster_deleted = predicted from a fit with this part's WHOLE PADDOCK removed"
"part_leverage_and_deleted_residual","cropping_era","1988-2013",51,"Dinan 3",,0.592241397897206,,,"51_inland","inland",6.1537180379882,6.14865901920253,0.00568301968415751,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration","residual_cluster_deleted = predicted from a fit with this part's WHOLE PADDOCK removed"
"part_leverage_and_deleted_residual","cropping_era","1988-2013",51,"Dinan 3",,0.592241397897206,,,"51_riverine","riverine",-19.2231493025951,-19.2369947603645,0.0052251462948862,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration","residual_cluster_deleted = predicted from a fit with this part's WHOLE PADDOCK removed"
"part_leverage_and_deleted_residual","cropping_era","1988-2013",52,"Dinan 2",,0.592241397897206,,,"52_inland","inland",4.98906330878162,5.09390218837468,0.0218930190728015,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration","residual_cluster_deleted = predicted from a fit with this part's WHOLE PADDOCK removed"
"part_leverage_and_deleted_residual","cropping_era","1988-2013",52,"Dinan 2",,0.592241397897206,,,"52_riverine","riverine",-14.1863767719516,-14.198381673173,0.00288802262807765,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration","residual_cluster_deleted = predicted from a fit with this part's WHOLE PADDOCK removed"
"part_leverage_and_deleted_residual","cropping_era","1988-2013",53,"Dinan 6",,0.592241397897206,,,"53_inland","inland",-2.55353472468296,-2.56748015250126,0.00760972587958192,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration","residual_cluster_deleted = predicted from a fit with this part's WHOLE PADDOCK removed"
"part_leverage_and_deleted_residual","cropping_era","1988-2013",53,"Dinan 6",,0.592241397897206,,,"53_riverine","riverine",5.2983029418226,5.28477057626581,0.00125300318718475,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration","residual_cluster_deleted = predicted from a fit with this part's WHOLE PADDOCK removed"
"part_leverage_and_deleted_residual","cropping_era","1988-2013",54,"Dinan 7",,0.592241397897206,,,"54_aeolian","aeolian",13.3417747902135,13.47553524894,0.000360787417596551,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration","residual_cluster_deleted = predicted from a fit with this part's WHOLE PADDOCK removed"
"part_leverage_and_deleted_residual","cropping_era","1988-2013",54,"Dinan 7",,0.592241397897206,,,"54_riverine","riverine",3.21398965356803,3.32683209026995,0.032707695163303,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration","residual_cluster_deleted = predicted from a fit with this part's WHOLE PADDOCK removed"
"part_leverage_and_deleted_residual","cropping_era","1988-2013",55,"Dinan 8",,0.592241397897206,,,"55_aeolian","aeolian",-9.10242194152247,-10.4521628643005,0.0548926660773585,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration","residual_cluster_deleted = predicted from a fit with this part's WHOLE PADDOCK removed"
"part_leverage_and_deleted_residual","cropping_era","1988-2013",55,"Dinan 8",,0.592241397897206,,,"55_inland","inland",-3.80383427928885,-4.57675742289453,0.00477608058876884,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration","residual_cluster_deleted = predicted from a fit with this part's WHOLE PADDOCK removed"
