zone_fid,community,n_cells,veg_p05_temporal_mean,veg_p50_temporal_mean,n_cells_missing_p05,mean_share_cells_wet,area_ha,zone_name,grazing_treatment,community_short,part_id,paddock_cells,share_of_paddock_pct,n_parts_in_paddock,support_level,unit,period_label,weighting,scope_filter,pixel_constant_ha,denominator,y_basis,x_quantity,min_cells_filter,estimand
16,Riverine Chenopod Shrublands,623,67.47844,84.86051,0,28.562256,38.84493989269064,Bala 18,14-day grazing,riverine,Bala 18 / riverine,12096,5.150462962962963,2,pixel,paddock x community part,1988-2022 (35 water years),unweighted mean over the part's cells,treed_context_flag = 0 AND regime_band <> 'context',0.06235142839918241,the part's own non-treed census cells,SEASONAL basis: each cell's percentile is taken over the 140 seasonal composites (4 per water year x 35 water years) with MIN_SEASONS = 50. Identical to the TEMPORAL-1 paddock figure. Ruling CT.,"Share of the part's cells seen wet, MEAN OVER YEARS (%). Rulings AZ / CX - this is NOT a between-year flood frequency and is not labelled as one. Computed as the mean over the part's cells of the census parquet's COUNTED per-cell flood_freq_pct, which is exactly equal to the mean over years of the part's within-year wet share because valid_years == 35 on every cell.",500,BETWEEN-PART description: how a paddock x community area's mean per-cell temporal cover percentile relates to how wet that area is. Not a within-unit response and no cause is attributed.
17,Inland Floodplain Shrublands / Swamps,13332,60.087364,81.06156,0,29.148344,831.2692434178999,Bala 19,14-day grazing,inland,Bala 19 / inland,13332,100.0,1,pixel,paddock x community part,1988-2022 (35 water years),unweighted mean over the part's cells,treed_context_flag = 0 AND regime_band <> 'context',0.06235142839918241,the part's own non-treed census cells,SEASONAL basis: each cell's percentile is taken over the 140 seasonal composites (4 per water year x 35 water years) with MIN_SEASONS = 50. Identical to the TEMPORAL-1 paddock figure. Ruling CT.,"Share of the part's cells seen wet, MEAN OVER YEARS (%). Rulings AZ / CX - this is NOT a between-year flood frequency and is not labelled as one. Computed as the mean over the part's cells of the census parquet's COUNTED per-cell flood_freq_pct, which is exactly equal to the mean over years of the part's within-year wet share because valid_years == 35 on every cell.",500,BETWEEN-PART description: how a paddock x community area's mean per-cell temporal cover percentile relates to how wet that area is. Not a within-unit response and no cause is attributed.
21,Riverine Chenopod Shrublands,4486,59.123127,80.73739,0,29.657984,279.7085077987323,Bala 23,14-day grazing,riverine,Bala 23 / riverine,24369,18.408633920144446,2,pixel,paddock x community part,1988-2022 (35 water years),unweighted mean over the part's cells,treed_context_flag = 0 AND regime_band <> 'context',0.06235142839918241,the part's own non-treed census cells,SEASONAL basis: each cell's percentile is taken over the 140 seasonal composites (4 per water year x 35 water years) with MIN_SEASONS = 50. Identical to the TEMPORAL-1 paddock figure. Ruling CT.,"Share of the part's cells seen wet, MEAN OVER YEARS (%). Rulings AZ / CX - this is NOT a between-year flood frequency and is not labelled as one. Computed as the mean over the part's cells of the census parquet's COUNTED per-cell flood_freq_pct, which is exactly equal to the mean over years of the part's within-year wet share because valid_years == 35 on every cell.",500,BETWEEN-PART description: how a paddock x community area's mean per-cell temporal cover percentile relates to how wet that area is. Not a within-unit response and no cause is attributed.
46,Inland Floodplain Shrublands / Swamps,2397,53.269184,81.634026,0,29.65969,149.45637387284023,Mara 20,14-day grazing,inland,Mara 20 / inland,2397,100.0,1,pixel,paddock x community part,1988-2022 (35 water years),unweighted mean over the part's cells,treed_context_flag = 0 AND regime_band <> 'context',0.06235142839918241,the part's own non-treed census cells,SEASONAL basis: each cell's percentile is taken over the 140 seasonal composites (4 per water year x 35 water years) with MIN_SEASONS = 50. Identical to the TEMPORAL-1 paddock figure. Ruling CT.,"Share of the part's cells seen wet, MEAN OVER YEARS (%). Rulings AZ / CX - this is NOT a between-year flood frequency and is not labelled as one. Computed as the mean over the part's cells of the census parquet's COUNTED per-cell flood_freq_pct, which is exactly equal to the mean over years of the part's within-year wet share because valid_years == 35 on every cell.",500,BETWEEN-PART description: how a paddock x community area's mean per-cell temporal cover percentile relates to how wet that area is. Not a within-unit response and no cause is attributed.
2,Inland Floodplain Shrublands / Swamps,23908,59.904243,81.73009,0,29.690243,1490.697950167653,Bala 27ca,No grazing,inland,Bala 27ca / inland,23908,100.0,1,pixel,paddock x community part,1988-2022 (35 water years),unweighted mean over the part's cells,treed_context_flag = 0 AND regime_band <> 'context',0.06235142839918241,the part's own non-treed census cells,SEASONAL basis: each cell's percentile is taken over the 140 seasonal composites (4 per water year x 35 water years) with MIN_SEASONS = 50. Identical to the TEMPORAL-1 paddock figure. Ruling CT.,"Share of the part's cells seen wet, MEAN OVER YEARS (%). Rulings AZ / CX - this is NOT a between-year flood frequency and is not labelled as one. Computed as the mean over the part's cells of the census parquet's COUNTED per-cell flood_freq_pct, which is exactly equal to the mean over years of the part's within-year wet share because valid_years == 35 on every cell.",500,BETWEEN-PART description: how a paddock x community area's mean per-cell temporal cover percentile relates to how wet that area is. Not a within-unit response and no cause is attributed.
30,Inland Floodplain Shrublands / Swamps,3992,60.830124,81.78701,0,29.899084,248.90690216953618,Mara 10,14-day grazing,inland,Mara 10 / inland,3992,100.0,1,pixel,paddock x community part,1988-2022 (35 water years),unweighted mean over the part's cells,treed_context_flag = 0 AND regime_band <> 'context',0.06235142839918241,the part's own non-treed census cells,SEASONAL basis: each cell's percentile is taken over the 140 seasonal composites (4 per water year x 35 water years) with MIN_SEASONS = 50. Identical to the TEMPORAL-1 paddock figure. Ruling CT.,"Share of the part's cells seen wet, MEAN OVER YEARS (%). Rulings AZ / CX - this is NOT a between-year flood frequency and is not labelled as one. Computed as the mean over the part's cells of the census parquet's COUNTED per-cell flood_freq_pct, which is exactly equal to the mean over years of the part's within-year wet share because valid_years == 35 on every cell.",500,BETWEEN-PART description: how a paddock x community area's mean per-cell temporal cover percentile relates to how wet that area is. Not a within-unit response and no cause is attributed.
13,Inland Floodplain Shrublands / Swamps,12762,61.4781,82.71624,0,30.285221,795.7289292303659,Bala 13,14-day grazing,inland,Bala 13 / inland,12762,100.0,1,pixel,paddock x community part,1988-2022 (35 water years),unweighted mean over the part's cells,treed_context_flag = 0 AND regime_band <> 'context',0.06235142839918241,the part's own non-treed census cells,SEASONAL basis: each cell's percentile is taken over the 140 seasonal composites (4 per water year x 35 water years) with MIN_SEASONS = 50. Identical to the TEMPORAL-1 paddock figure. Ruling CT.,"Share of the part's cells seen wet, MEAN OVER YEARS (%). Rulings AZ / CX - this is NOT a between-year flood frequency and is not labelled as one. Computed as the mean over the part's cells of the census parquet's COUNTED per-cell flood_freq_pct, which is exactly equal to the mean over years of the part's within-year wet share because valid_years == 35 on every cell.",500,BETWEEN-PART description: how a paddock x community area's mean per-cell temporal cover percentile relates to how wet that area is. Not a within-unit response and no cause is attributed.
48,Inland Floodplain Shrublands / Swamps,720,67.55483,83.60328,0,30.460316,44.89302844741133,Mara 4,14-day grazing,inland,Mara 4 / inland,950,75.78947368421052,1,pixel,paddock x community part,1988-2022 (35 water years),unweighted mean over the part's cells,treed_context_flag = 0 AND regime_band <> 'context',0.06235142839918241,the part's own non-treed census cells,SEASONAL basis: each cell's percentile is taken over the 140 seasonal composites (4 per water year x 35 water years) with MIN_SEASONS = 50. Identical to the TEMPORAL-1 paddock figure. Ruling CT.,"Share of the part's cells seen wet, MEAN OVER YEARS (%). Rulings AZ / CX - this is NOT a between-year flood frequency and is not labelled as one. Computed as the mean over the part's cells of the census parquet's COUNTED per-cell flood_freq_pct, which is exactly equal to the mean over years of the part's within-year wet share because valid_years == 35 on every cell.",500,BETWEEN-PART description: how a paddock x community area's mean per-cell temporal cover percentile relates to how wet that area is. Not a within-unit response and no cause is attributed.
40,Inland Floodplain Shrublands / Swamps,16594,62.72559,83.88091,0,30.932007,1034.659602856033,Mara 15,14-day grazing,inland,Mara 15 / inland,16594,100.0,1,pixel,paddock x community part,1988-2022 (35 water years),unweighted mean over the part's cells,treed_context_flag = 0 AND regime_band <> 'context',0.06235142839918241,the part's own non-treed census cells,SEASONAL basis: each cell's percentile is taken over the 140 seasonal composites (4 per water year x 35 water years) with MIN_SEASONS = 50. Identical to the TEMPORAL-1 paddock figure. Ruling CT.,"Share of the part's cells seen wet, MEAN OVER YEARS (%). Rulings AZ / CX - this is NOT a between-year flood frequency and is not labelled as one. Computed as the mean over the part's cells of the census parquet's COUNTED per-cell flood_freq_pct, which is exactly equal to the mean over years of the part's within-year wet share because valid_years == 35 on every cell.",500,BETWEEN-PART description: how a paddock x community area's mean per-cell temporal cover percentile relates to how wet that area is. Not a within-unit response and no cause is attributed.
31,Inland Floodplain Shrublands / Swamps,784,57.157207,78.84828,0,31.11516,48.88351986495901,Mara 13,14-day grazing,inland,Mara 13 / inland,1835,42.724795640326974,2,pixel,paddock x community part,1988-2022 (35 water years),unweighted mean over the part's cells,treed_context_flag = 0 AND regime_band <> 'context',0.06235142839918241,the part's own non-treed census cells,SEASONAL basis: each cell's percentile is taken over the 140 seasonal composites (4 per water year x 35 water years) with MIN_SEASONS = 50. Identical to the TEMPORAL-1 paddock figure. Ruling CT.,"Share of the part's cells seen wet, MEAN OVER YEARS (%). Rulings AZ / CX - this is NOT a between-year flood frequency and is not labelled as one. Computed as the mean over the part's cells of the census parquet's COUNTED per-cell flood_freq_pct, which is exactly equal to the mean over years of the part's within-year wet share because valid_years == 35 on every cell.",500,BETWEEN-PART description: how a paddock x community area's mean per-cell temporal cover percentile relates to how wet that area is. Not a within-unit response and no cause is attributed.
42,Inland Floodplain Shrublands / Swamps,4586,65.07351,85.0215,0,31.213633,285.9436506386505,Mara 17,14-day grazing,inland,Mara 17 / inland,4586,100.0,1,pixel,paddock x community part,1988-2022 (35 water years),unweighted mean over the part's cells,treed_context_flag = 0 AND regime_band <> 'context',0.06235142839918241,the part's own non-treed census cells,SEASONAL basis: each cell's percentile is taken over the 140 seasonal composites (4 per water year x 35 water years) with MIN_SEASONS = 50. Identical to the TEMPORAL-1 paddock figure. Ruling CT.,"Share of the part's cells seen wet, MEAN OVER YEARS (%). Rulings AZ / CX - this is NOT a between-year flood frequency and is not labelled as one. Computed as the mean over the part's cells of the census parquet's COUNTED per-cell flood_freq_pct, which is exactly equal to the mean over years of the part's within-year wet share because valid_years == 35 on every cell.",500,BETWEEN-PART description: how a paddock x community area's mean per-cell temporal cover percentile relates to how wet that area is. Not a within-unit response and no cause is attributed.
31,Riverine Chenopod Shrublands,1004,65.33306,81.90561,0,31.838362,62.60083411277914,Mara 13,14-day grazing,riverine,Mara 13 / riverine,1835,54.71389645776567,2,pixel,paddock x community part,1988-2022 (35 water years),unweighted mean over the part's cells,treed_context_flag = 0 AND regime_band <> 'context',0.06235142839918241,the part's own non-treed census cells,SEASONAL basis: each cell's percentile is taken over the 140 seasonal composites (4 per water year x 35 water years) with MIN_SEASONS = 50. Identical to the TEMPORAL-1 paddock figure. Ruling CT.,"Share of the part's cells seen wet, MEAN OVER YEARS (%). Rulings AZ / CX - this is NOT a between-year flood frequency and is not labelled as one. Computed as the mean over the part's cells of the census parquet's COUNTED per-cell flood_freq_pct, which is exactly equal to the mean over years of the part's within-year wet share because valid_years == 35 on every cell.",500,BETWEEN-PART description: how a paddock x community area's mean per-cell temporal cover percentile relates to how wet that area is. Not a within-unit response and no cause is attributed.
25,Inland Floodplain Shrublands / Swamps,24831,61.82701,82.13581,0,32.008263,1548.2483185800984,Bala 8/11,14-day grazing,inland,Bala 8/11 / inland,24880,99.80305466237942,1,pixel,paddock x community part,1988-2022 (35 water years),unweighted mean over the part's cells,treed_context_flag = 0 AND regime_band <> 'context',0.06235142839918241,the part's own non-treed census cells,SEASONAL basis: each cell's percentile is taken over the 140 seasonal composites (4 per water year x 35 water years) with MIN_SEASONS = 50. Identical to the TEMPORAL-1 paddock figure. Ruling CT.,"Share of the part's cells seen wet, MEAN OVER YEARS (%). Rulings AZ / CX - this is NOT a between-year flood frequency and is not labelled as one. Computed as the mean over the part's cells of the census parquet's COUNTED per-cell flood_freq_pct, which is exactly equal to the mean over years of the part's within-year wet share because valid_years == 35 on every cell.",500,BETWEEN-PART description: how a paddock x community area's mean per-cell temporal cover percentile relates to how wet that area is. Not a within-unit response and no cause is attributed.
52,Inland Floodplain Shrublands / Swamps,12823,69.9462,86.58325,0,32.127094,799.5323663627161,Dinan 2,14-day grazing,inland,Dinan 2 / inland,13883,92.36476265936757,2,pixel,paddock x community part,1988-2022 (35 water years),unweighted mean over the part's cells,treed_context_flag = 0 AND regime_band <> 'context',0.06235142839918241,the part's own non-treed census cells,SEASONAL basis: each cell's percentile is taken over the 140 seasonal composites (4 per water year x 35 water years) with MIN_SEASONS = 50. Identical to the TEMPORAL-1 paddock figure. Ruling CT.,"Share of the part's cells seen wet, MEAN OVER YEARS (%). Rulings AZ / CX - this is NOT a between-year flood frequency and is not labelled as one. Computed as the mean over the part's cells of the census parquet's COUNTED per-cell flood_freq_pct, which is exactly equal to the mean over years of the part's within-year wet share because valid_years == 35 on every cell.",500,BETWEEN-PART description: how a paddock x community area's mean per-cell temporal cover percentile relates to how wet that area is. Not a within-unit response and no cause is attributed.
23,Inland Floodplain Shrublands / Swamps,9115,64.00511,84.69225,0,32.383354,568.3332698585476,Bala 25,14-day grazing,inland,Bala 25 / inland,9115,100.0,1,pixel,paddock x community part,1988-2022 (35 water years),unweighted mean over the part's cells,treed_context_flag = 0 AND regime_band <> 'context',0.06235142839918241,the part's own non-treed census cells,SEASONAL basis: each cell's percentile is taken over the 140 seasonal composites (4 per water year x 35 water years) with MIN_SEASONS = 50. Identical to the TEMPORAL-1 paddock figure. Ruling CT.,"Share of the part's cells seen wet, MEAN OVER YEARS (%). Rulings AZ / CX - this is NOT a between-year flood frequency and is not labelled as one. Computed as the mean over the part's cells of the census parquet's COUNTED per-cell flood_freq_pct, which is exactly equal to the mean over years of the part's within-year wet share because valid_years == 35 on every cell.",500,BETWEEN-PART description: how a paddock x community area's mean per-cell temporal cover percentile relates to how wet that area is. Not a within-unit response and no cause is attributed.
29,Inland Floodplain Shrublands / Swamps,5294,60.278168,81.17626,0,32.979652,330.08846194527166,Mara 3,14-day grazing,inland,Mara 3 / inland,5295,99.98111425873465,1,pixel,paddock x community part,1988-2022 (35 water years),unweighted mean over the part's cells,treed_context_flag = 0 AND regime_band <> 'context',0.06235142839918241,the part's own non-treed census cells,SEASONAL basis: each cell's percentile is taken over the 140 seasonal composites (4 per water year x 35 water years) with MIN_SEASONS = 50. Identical to the TEMPORAL-1 paddock figure. Ruling CT.,"Share of the part's cells seen wet, MEAN OVER YEARS (%). Rulings AZ / CX - this is NOT a between-year flood frequency and is not labelled as one. Computed as the mean over the part's cells of the census parquet's COUNTED per-cell flood_freq_pct, which is exactly equal to the mean over years of the part's within-year wet share because valid_years == 35 on every cell.",500,BETWEEN-PART description: how a paddock x community area's mean per-cell temporal cover percentile relates to how wet that area is. Not a within-unit response and no cause is attributed.
45,Riverine Chenopod Shrublands,3275,55.01658,80.49954,0,33.261505,204.2009280073224,Mara 21,14-day grazing,riverine,Mara 21 / riverine,13640,24.01026392961877,2,pixel,paddock x community part,1988-2022 (35 water years),unweighted mean over the part's cells,treed_context_flag = 0 AND regime_band <> 'context',0.06235142839918241,the part's own non-treed census cells,SEASONAL basis: each cell's percentile is taken over the 140 seasonal composites (4 per water year x 35 water years) with MIN_SEASONS = 50. Identical to the TEMPORAL-1 paddock figure. Ruling CT.,"Share of the part's cells seen wet, MEAN OVER YEARS (%). Rulings AZ / CX - this is NOT a between-year flood frequency and is not labelled as one. Computed as the mean over the part's cells of the census parquet's COUNTED per-cell flood_freq_pct, which is exactly equal to the mean over years of the part's within-year wet share because valid_years == 35 on every cell.",500,BETWEEN-PART description: how a paddock x community area's mean per-cell temporal cover percentile relates to how wet that area is. Not a within-unit response and no cause is attributed.
35,Inland Floodplain Shrublands / Swamps,4952,65.549484,82.97928,0,33.548927,308.7642734327513,Mara 9,14-day grazing,inland,Mara 9 / inland,4952,100.0,1,pixel,paddock x community part,1988-2022 (35 water years),unweighted mean over the part's cells,treed_context_flag = 0 AND regime_band <> 'context',0.06235142839918241,the part's own non-treed census cells,SEASONAL basis: each cell's percentile is taken over the 140 seasonal composites (4 per water year x 35 water years) with MIN_SEASONS = 50. Identical to the TEMPORAL-1 paddock figure. Ruling CT.,"Share of the part's cells seen wet, MEAN OVER YEARS (%). Rulings AZ / CX - this is NOT a between-year flood frequency and is not labelled as one. Computed as the mean over the part's cells of the census parquet's COUNTED per-cell flood_freq_pct, which is exactly equal to the mean over years of the part's within-year wet share because valid_years == 35 on every cell.",500,BETWEEN-PART description: how a paddock x community area's mean per-cell temporal cover percentile relates to how wet that area is. Not a within-unit response and no cause is attributed.
37,Inland Floodplain Shrublands / Swamps,13575,64.98891,83.63018,0,33.570324,846.4206405189012,Mara 7,14-day grazing,inland,Mara 7 / inland,14876,91.25436945415434,3,pixel,paddock x community part,1988-2022 (35 water years),unweighted mean over the part's cells,treed_context_flag = 0 AND regime_band <> 'context',0.06235142839918241,the part's own non-treed census cells,SEASONAL basis: each cell's percentile is taken over the 140 seasonal composites (4 per water year x 35 water years) with MIN_SEASONS = 50. Identical to the TEMPORAL-1 paddock figure. Ruling CT.,"Share of the part's cells seen wet, MEAN OVER YEARS (%). Rulings AZ / CX - this is NOT a between-year flood frequency and is not labelled as one. Computed as the mean over the part's cells of the census parquet's COUNTED per-cell flood_freq_pct, which is exactly equal to the mean over years of the part's within-year wet share because valid_years == 35 on every cell.",500,BETWEEN-PART description: how a paddock x community area's mean per-cell temporal cover percentile relates to how wet that area is. Not a within-unit response and no cause is attributed.
24,Inland Floodplain Shrublands / Swamps,3938,71.122444,86.02019,0,35.53435,245.53992503598033,Bala 7/10,14-day grazing,inland,Bala 7/10 / inland,3981,98.91986937955288,1,pixel,paddock x community part,1988-2022 (35 water years),unweighted mean over the part's cells,treed_context_flag = 0 AND regime_band <> 'context',0.06235142839918241,the part's own non-treed census cells,SEASONAL basis: each cell's percentile is taken over the 140 seasonal composites (4 per water year x 35 water years) with MIN_SEASONS = 50. Identical to the TEMPORAL-1 paddock figure. Ruling CT.,"Share of the part's cells seen wet, MEAN OVER YEARS (%). Rulings AZ / CX - this is NOT a between-year flood frequency and is not labelled as one. Computed as the mean over the part's cells of the census parquet's COUNTED per-cell flood_freq_pct, which is exactly equal to the mean over years of the part's within-year wet share because valid_years == 35 on every cell.",500,BETWEEN-PART description: how a paddock x community area's mean per-cell temporal cover percentile relates to how wet that area is. Not a within-unit response and no cause is attributed.
61,Inland Floodplain Shrublands / Swamps,2031,47.29993,79.38612,0,36.42822,126.63575107873947,Dinan 11,14-day grazing,inland,Dinan 11 / inland,9556,21.25366262034324,3,pixel,paddock x community part,1988-2022 (35 water years),unweighted mean over the part's cells,treed_context_flag = 0 AND regime_band <> 'context',0.06235142839918241,the part's own non-treed census cells,SEASONAL basis: each cell's percentile is taken over the 140 seasonal composites (4 per water year x 35 water years) with MIN_SEASONS = 50. Identical to the TEMPORAL-1 paddock figure. Ruling CT.,"Share of the part's cells seen wet, MEAN OVER YEARS (%). Rulings AZ / CX - this is NOT a between-year flood frequency and is not labelled as one. Computed as the mean over the part's cells of the census parquet's COUNTED per-cell flood_freq_pct, which is exactly equal to the mean over years of the part's within-year wet share because valid_years == 35 on every cell.",500,BETWEEN-PART description: how a paddock x community area's mean per-cell temporal cover percentile relates to how wet that area is. Not a within-unit response and no cause is attributed.
32,Inland Floodplain Shrublands / Swamps,3923,66.087135,82.92301,0,36.884308,244.6046536099926,Mara 12,14-day grazing,inland,Mara 12 / inland,4153,94.46183481820371,1,pixel,paddock x community part,1988-2022 (35 water years),unweighted mean over the part's cells,treed_context_flag = 0 AND regime_band <> 'context',0.06235142839918241,the part's own non-treed census cells,SEASONAL basis: each cell's percentile is taken over the 140 seasonal composites (4 per water year x 35 water years) with MIN_SEASONS = 50. Identical to the TEMPORAL-1 paddock figure. Ruling CT.,"Share of the part's cells seen wet, MEAN OVER YEARS (%). Rulings AZ / CX - this is NOT a between-year flood frequency and is not labelled as one. Computed as the mean over the part's cells of the census parquet's COUNTED per-cell flood_freq_pct, which is exactly equal to the mean over years of the part's within-year wet share because valid_years == 35 on every cell.",500,BETWEEN-PART description: how a paddock x community area's mean per-cell temporal cover percentile relates to how wet that area is. Not a within-unit response and no cause is attributed.
36,Inland Floodplain Shrublands / Swamps,10314,69.38823,84.50745,0,36.903793,643.0926325091674,Mara 6,14-day grazing,inland,Mara 6 / inland,10314,100.0,1,pixel,paddock x community part,1988-2022 (35 water years),unweighted mean over the part's cells,treed_context_flag = 0 AND regime_band <> 'context',0.06235142839918241,the part's own non-treed census cells,SEASONAL basis: each cell's percentile is taken over the 140 seasonal composites (4 per water year x 35 water years) with MIN_SEASONS = 50. Identical to the TEMPORAL-1 paddock figure. Ruling CT.,"Share of the part's cells seen wet, MEAN OVER YEARS (%). Rulings AZ / CX - this is NOT a between-year flood frequency and is not labelled as one. Computed as the mean over the part's cells of the census parquet's COUNTED per-cell flood_freq_pct, which is exactly equal to the mean over years of the part's within-year wet share because valid_years == 35 on every cell.",500,BETWEEN-PART description: how a paddock x community area's mean per-cell temporal cover percentile relates to how wet that area is. Not a within-unit response and no cause is attributed.
26,Inland Floodplain Shrublands / Swamps,8576,76.46192,86.875824,2,38.638725,534.7258499513883,Bala 14/16,14-day grazing,inland,Bala 14/16 / inland,8775,97.73219373219374,1,pixel,paddock x community part,1988-2022 (35 water years),unweighted mean over the part's cells,treed_context_flag = 0 AND regime_band <> 'context',0.06235142839918241,the part's own non-treed census cells,SEASONAL basis: each cell's percentile is taken over the 140 seasonal composites (4 per water year x 35 water years) with MIN_SEASONS = 50. Identical to the TEMPORAL-1 paddock figure. Ruling CT.,"Share of the part's cells seen wet, MEAN OVER YEARS (%). Rulings AZ / CX - this is NOT a between-year flood frequency and is not labelled as one. Computed as the mean over the part's cells of the census parquet's COUNTED per-cell flood_freq_pct, which is exactly equal to the mean over years of the part's within-year wet share because valid_years == 35 on every cell.",500,BETWEEN-PART description: how a paddock x community area's mean per-cell temporal cover percentile relates to how wet that area is. Not a within-unit response and no cause is attributed.
12,Inland Floodplain Shrublands / Swamps,15076,73.91186,87.20884,0,40.346054,940.010134546074,Bala 12,14-day grazing,inland,Bala 12 / inland,15571,96.82101342238778,1,pixel,paddock x community part,1988-2022 (35 water years),unweighted mean over the part's cells,treed_context_flag = 0 AND regime_band <> 'context',0.06235142839918241,the part's own non-treed census cells,SEASONAL basis: each cell's percentile is taken over the 140 seasonal composites (4 per water year x 35 water years) with MIN_SEASONS = 50. Identical to the TEMPORAL-1 paddock figure. Ruling CT.,"Share of the part's cells seen wet, MEAN OVER YEARS (%). Rulings AZ / CX - this is NOT a between-year flood frequency and is not labelled as one. Computed as the mean over the part's cells of the census parquet's COUNTED per-cell flood_freq_pct, which is exactly equal to the mean over years of the part's within-year wet share because valid_years == 35 on every cell.",500,BETWEEN-PART description: how a paddock x community area's mean per-cell temporal cover percentile relates to how wet that area is. Not a within-unit response and no cause is attributed.
19,Inland Floodplain Shrublands / Swamps,10258,62.55599,83.537735,0,40.38994,639.6009525188132,Bala 21,14-day grazing,inland,Bala 21 / inland,10258,100.0,1,pixel,paddock x community part,1988-2022 (35 water years),unweighted mean over the part's cells,treed_context_flag = 0 AND regime_band <> 'context',0.06235142839918241,the part's own non-treed census cells,SEASONAL basis: each cell's percentile is taken over the 140 seasonal composites (4 per water year x 35 water years) with MIN_SEASONS = 50. Identical to the TEMPORAL-1 paddock figure. Ruling CT.,"Share of the part's cells seen wet, MEAN OVER YEARS (%). Rulings AZ / CX - this is NOT a between-year flood frequency and is not labelled as one. Computed as the mean over the part's cells of the census parquet's COUNTED per-cell flood_freq_pct, which is exactly equal to the mean over years of the part's within-year wet share because valid_years == 35 on every cell.",500,BETWEEN-PART description: how a paddock x community area's mean per-cell temporal cover percentile relates to how wet that area is. Not a within-unit response and no cause is attributed.
21,Inland Floodplain Shrublands / Swamps,19883,74.169365,87.93022,0,40.622066,1239.7334508609438,Bala 23,14-day grazing,inland,Bala 23 / inland,24369,81.59136607985556,2,pixel,paddock x community part,1988-2022 (35 water years),unweighted mean over the part's cells,treed_context_flag = 0 AND regime_band <> 'context',0.06235142839918241,the part's own non-treed census cells,SEASONAL basis: each cell's percentile is taken over the 140 seasonal composites (4 per water year x 35 water years) with MIN_SEASONS = 50. Identical to the TEMPORAL-1 paddock figure. Ruling CT.,"Share of the part's cells seen wet, MEAN OVER YEARS (%). Rulings AZ / CX - this is NOT a between-year flood frequency and is not labelled as one. Computed as the mean over the part's cells of the census parquet's COUNTED per-cell flood_freq_pct, which is exactly equal to the mean over years of the part's within-year wet share because valid_years == 35 on every cell.",500,BETWEEN-PART description: how a paddock x community area's mean per-cell temporal cover percentile relates to how wet that area is. Not a within-unit response and no cause is attributed.
38,Inland Floodplain Shrublands / Swamps,658,70.57722,86.24078,0,40.85975,41.027239886662024,Mara 8,14-day grazing,inland,Mara 8 / inland,3784,17.389006342494714,3,pixel,paddock x community part,1988-2022 (35 water years),unweighted mean over the part's cells,treed_context_flag = 0 AND regime_band <> 'context',0.06235142839918241,the part's own non-treed census cells,SEASONAL basis: each cell's percentile is taken over the 140 seasonal composites (4 per water year x 35 water years) with MIN_SEASONS = 50. Identical to the TEMPORAL-1 paddock figure. Ruling CT.,"Share of the part's cells seen wet, MEAN OVER YEARS (%). Rulings AZ / CX - this is NOT a between-year flood frequency and is not labelled as one. Computed as the mean over the part's cells of the census parquet's COUNTED per-cell flood_freq_pct, which is exactly equal to the mean over years of the part's within-year wet share because valid_years == 35 on every cell.",500,BETWEEN-PART description: how a paddock x community area's mean per-cell temporal cover percentile relates to how wet that area is. Not a within-unit response and no cause is attributed.
49,Inland Floodplain Shrublands / Swamps,1842,69.01555,84.99561,0,41.15868,114.851331111294,Mara 5a,14-day grazing,inland,Mara 5a / inland,1842,100.0,1,pixel,paddock x community part,1988-2022 (35 water years),unweighted mean over the part's cells,treed_context_flag = 0 AND regime_band <> 'context',0.06235142839918241,the part's own non-treed census cells,SEASONAL basis: each cell's percentile is taken over the 140 seasonal composites (4 per water year x 35 water years) with MIN_SEASONS = 50. Identical to the TEMPORAL-1 paddock figure. Ruling CT.,"Share of the part's cells seen wet, MEAN OVER YEARS (%). Rulings AZ / CX - this is NOT a between-year flood frequency and is not labelled as one. Computed as the mean over the part's cells of the census parquet's COUNTED per-cell flood_freq_pct, which is exactly equal to the mean over years of the part's within-year wet share because valid_years == 35 on every cell.",500,BETWEEN-PART description: how a paddock x community area's mean per-cell temporal cover percentile relates to how wet that area is. Not a within-unit response and no cause is attributed.
44,Inland Floodplain Shrublands / Swamps,4801,70.485306,87.960144,0,42.06743,299.34920774447477,Mara 19,14-day grazing,inland,Mara 19 / inland,4801,100.0,1,pixel,paddock x community part,1988-2022 (35 water years),unweighted mean over the part's cells,treed_context_flag = 0 AND regime_band <> 'context',0.06235142839918241,the part's own non-treed census cells,SEASONAL basis: each cell's percentile is taken over the 140 seasonal composites (4 per water year x 35 water years) with MIN_SEASONS = 50. Identical to the TEMPORAL-1 paddock figure. Ruling CT.,"Share of the part's cells seen wet, MEAN OVER YEARS (%). Rulings AZ / CX - this is NOT a between-year flood frequency and is not labelled as one. Computed as the mean over the part's cells of the census parquet's COUNTED per-cell flood_freq_pct, which is exactly equal to the mean over years of the part's within-year wet share because valid_years == 35 on every cell.",500,BETWEEN-PART description: how a paddock x community area's mean per-cell temporal cover percentile relates to how wet that area is. Not a within-unit response and no cause is attributed.
